id,version,master_id,excel_column_name,table_column_name,type,required,default,partner_api_key,ui_type,ui_title,ui_key,additional_key,ui_grouping,ui_field_condition,ui_field_order,can_update_stage,file_json_path,created_at,updated_at,created_by,description,example,required_stage,file_storage,length,updated_by,column_indices,effective_date,is_video_file,file_extension,upload_name,upload_definition_id
252039,0,1817,businessUdhyamName,DOCUMENTNAME15,,Non Mandatory,,Applicant.businessUdhyamName,,businessUdhyamName,loanAccount.loanDocuments.14.document,,,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252040,0,1817,businessUdhyam,DOCUMENTID15,,Non Mandatory,,Applicant.businessUdhyam,,businessUdhyam,loanAccount.loanDocuments.14.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252041,0,1817,cbsDate,LOANPARAMETER41,,Non Mandatory,,Applicant.cbsDate,,cbsDate,loanParameters.LOANPARAMETER41.value,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,LoanInitiation,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252042,0,1817,FieldInspectionName,DOCUMENTNAME17,,Non Mandatory,,Applicant.fieldInspectionName,,fieldInspectionName,loanAccount.loanDocuments.16.document,,,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,LoanInitiation,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252043,0,1817,FieldInspection,DOCUMENTID17,,Non Mandatory,,Applicant.fieldInspection,,FieldInspection,loanAccount.loanDocuments.16.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,LoanInitiation,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252044,0,1817,UTR,UTR,,Non Mandatory,,loanAccountDisbursementSchedule.referenceNumber,,UTR,loanAccountDisbursementSchedule.referenceNumber,,,,,,,2025-10-27 17:18:39,2025-10-27 17:18:39,taun_testing,,,,0.0,,taun_testing,,,0.0,,Individual Loan Upload v3,1817
252045,0,1817,FUNDTRANSFERDATE,FUNDTRANSFEREDATE,date,Non Mandatory,,loanAccountDisbursementSchedule.referenceDate,,FUNDTRANSFERDATE,loanAccountDisbursementSchedule.referenceDate,,,,,,,2025-10-27 17:18:38,2025-10-27 17:18:38,taun_testing,,,,0.0,,taun_testing,,,0.0,,Individual Loan Upload v3,1817
252046,0,1817,DISBURSEMENTDATE,DISBURSEMENTDATE,date,Non Mandatory,,loanAccountDisbursementSchedule.actualDisbursementDate,,DISBURSEMENTDATE,loanAccountDisbursementSchedule.actualDisbursementDate,,,,,,,2025-10-27 17:18:38,2025-10-27 17:18:38,taun_testing,,,,0.0,,taun_testing,,,0.0,,Individual Loan Upload v3,1817
252047,0,1817,SCHEDULESTARTDATE,SCHEDULESTARTDATE,,,,loanAccount.scheduleStartDate,,SCHEDULESTARTDATE,loanAccount.scheduleStartDate,,,,,,,2025-11-11 12:48:06,2025-11-11 12:48:06,yash_uat,,,,0.0,,yash_uat,,,0.0,,Individual Loan Upload v3,1817
252048,0,1817,Branch code,LOANPARAMETER47,,Non Mandatory,,loanAccount.branchcode,,branch code,loanParameters.LOANPARAMETER47.value,,,,,,,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252049,0,1817,UDF15,UDF15,,,,loanAccount.accountUserDefinedFields.userDefinedFieldValues.udf15,,UDF15,loanAccount.accountUserDefinedFields.userDefinedFieldValues.udf15,,,,,,,2025-12-24 12:36:05,2025-12-24 12:36:05,ashley_uat,,,,0.0,,ashley_uat,,,0.0,,Individual Loan Upload v3,1817
252050,0,1817,income documents name,DOCUMENTNAME18,,Non Mandatory,,Applicant.fieldInspectionName,,fieldInspectionName,loanAccount.loanDocuments.17.document,,,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,LoanInitiation,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252051,0,1817,income documents,DOCUMENTID18,,Non Mandatory,,Applicant.fieldInspection,,FieldInspection,loanAccount.loanDocuments.17.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,LoanInitiation,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252052,0,1817,Approval Mail name,DOCUMENTNAME19,,Non Mandatory,,Applicant.fieldInspectionName,,fieldInspectionName,loanAccount.loanDocuments.18.document,,,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,LoanInitiation,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252053,0,1817,Approval Mail,DOCUMENTID19,,Non Mandatory,,Applicant.fieldInspection,,FieldInspection,loanAccount.loanDocuments.18.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,LoanInitiation,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252054,0,1817,Perdix Account Number,LOANPARAMETER48,,Non Mandatory,,loanAccount.perdixAccountNumber,,Perdix Account Number,loanParameters.LOANPARAMETER48.value,,,,,,,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252055,0,1817,Applicant Title,APPLICANTCUSTOMERTITLE,,Non Mandatory,,Applicant.title,,Applicant Title,customer.title,,,,,"ManualApproval, LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252056,0,1817,Co Applicant Title,COAPPLICANT1TITLE,,Mandatory,,Coapplicant.title,,coapplicantTitle,customer.title,,,,,"ManualApproval, LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252057,0,1817,DebitAuthorizationMemo,DOCUMENTID20,,Non Mandatory,,Applicant.DebitAuthorizationMemo,,DebitAuthorizationMemo,loanAccount.loanDocuments.19.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252058,0,1817,DebitAuthorizationMemo NAME,DOCUMENTNAME20,,Non Mandatory,,Applicant.DebitAuthorizationMemoName,,DebitAuthorizationMemo Name,loanAccount.loanDocuments.19.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252059,0,1817,CreditAppraisalMemo NAME,DOCUMENTNAME21,,Non Mandatory,,Applicant.CreditAppraisalMemoName,,CreditAppraisalMemo Name,loanAccount.loanDocuments.20.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252060,0,1817,CreditAppraisalMemo,DOCUMENTID21,,Non Mandatory,,Applicant.CreditAppraisalMemo,,CreditAppraisalMemo,loanAccount.loanDocuments.20.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252061,0,1817,DemandPromissoryNote,DOCUMENTID24,,Non Mandatory,,Applicant.DemandPromissoryNote,,DemandPromissoryNote,loanAccount.loanDocuments.23.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252062,0,1817,DemandPromissoryNote NAME,DOCUMENTNAME24,,Non Mandatory,,Applicant.DemandPromissoryNoteName,,DemandPromissoryNote Name,loanAccount.loanDocuments.23.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252063,0,1817,EnduseUndertaking,DOCUMENTID25,,Non Mandatory,,Applicant.EnduseUndertaking,,EnduseUndertaking,loanAccount.loanDocuments.24.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252064,0,1817,EnduseUndertaking NAME,DOCUMENTNAME25,,Non Mandatory,,Applicant.EnduseUndertakingName,,EnduseUndertaking Name,loanAccount.loanDocuments.24.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252065,0,1817,FATCACRSDeclaration,DOCUMENTID26,,Non Mandatory,,Applicant.FATCACRSDeclaration,,FATCACRSDeclaration,loanAccount.loanDocuments.25.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252066,0,1817,FATCACRSDeclaration NAME,DOCUMENTNAME26,,Non Mandatory,,Applicant.FATCACRSDeclarationName,,FATCACRSDeclaration Name,loanAccount.loanDocuments.25.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252067,0,1817,DeclarationConfirmingUtilizationOfBankFunds,DOCUMENTID27,,Non Mandatory,,Applicant.DeclarationConfirmingUtilizationOfBankFunds,,DeclarationConfirmingUtilizationOfBankFunds,loanAccount.loanDocuments.26.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252068,0,1817,DeclarationConfirmingUtilizationOfBankFunds NAME,DOCUMENTNAME27,,Non Mandatory,,Applicant.DeclarationConfirmingUtilizationOfBankFundsName,,DeclarationConfirmingUtilizationOfBankFunds Name,loanAccount.loanDocuments.26.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252069,0,1817,DisbursementMemo,DOCUMENTID28,,Non Mandatory,,Applicant.DisbursementMemo,,DisbursementMemo,loanAccount.loanDocuments.27.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252070,0,1817,DisbursementMemo NAME,DOCUMENTNAME28,,Non Mandatory,,Applicant.DisbursementMemo,,DisbursementMemo Name,loanAccount.loanDocuments.27.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252071,0,1817,Thumb,DOCUMENTID29,,Non Mandatory,,Applicant.Thumb,,Thumb,loanAccount.loanDocuments.28.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252072,0,1817,Thumb NAME,DOCUMENTNAME29,,Non Mandatory,,Applicant.ThumbName,,Thumb Name,loanAccount.loanDocuments.28.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252073,0,1817,ONEPAGER,DOCUMENTID30,,Non Mandatory,,Applicant.ONEPAGER,,ONEPAGER,loanAccount.loanDocuments.29.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252074,0,1817,ONEPAGER NAME,DOCUMENTNAME30,,Non Mandatory,,Applicant.ONEPAGERName,,Thumb Name,loanAccount.loanDocuments.29.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252075,0,1817,NachScreenshot,DOCUMENTID31,,Non Mandatory,,Applicant.NachScreenshot,,ONEPAGER,loanAccount.loanDocuments.30.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252076,0,1817,NachScreenshot NAME,DOCUMENTNAME31,,Non Mandatory,,Applicant.NachScreenshotName,,NachScreenshot Name,loanAccount.loanDocuments.30.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252077,0,1817,VerunacularForm,DOCUMENTID32,,Non Mandatory,,Applicant.VerunacularForm,,ONEPAGER,loanAccount.loanDocuments.31.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252078,0,1817,VerunacularForm NAME,DOCUMENTNAME32,,Non Mandatory,,Applicant.VerunacularFormName,,VerunacularForm Name,loanAccount.loanDocuments.31.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252079,0,1817,AadhaarConsentForm,DOCUMENTID33,,Non Mandatory,,Applicant.AadhaarConsentForm,,ONEPAGER,loanAccount.loanDocuments.32.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252080,0,1817,AadhaarConsentForm NAME,DOCUMENTNAME33,,Non Mandatory,,Applicant.AadhaarConsentFormName,,AadhaarConsentForm Name,loanAccount.loanDocuments.32.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252081,0,1817,CKYCConsentAnnexure,DOCUMENTID34,,Non Mandatory,,Applicant.CKYCConsentAnnexure,,ONEPAGER,loanAccount.loanDocuments.33.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252082,0,1817,CKYCConsentAnnexure NAME,DOCUMENTNAME34,,Non Mandatory,,Applicant.CKYCConsentAnnexureName,,CKYCConsentAnnexure Name,loanAccount.loanDocuments.33.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252083,0,1817,LeterofSubmissionofSPDCs,DOCUMENTID35,,Non Mandatory,,Applicant.LeterofSubmissionofSPDCs,,ONEPAGER,loanAccount.loanDocuments.34.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252084,0,1817,LeterofSubmissionofSPDCs NAME,DOCUMENTNAME35,,Non Mandatory,,Applicant.LeterofSubmissionofSPDCsName,,LeterofSubmissionofSPDCs Name,loanAccount.loanDocuments.34.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252085,0,1817,AcknowledgementofMortage,DOCUMENTID36,,Non Mandatory,,Applicant.AcknowledgementofMortage,,ONEPAGER,loanAccount.loanDocuments.35.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252086,0,1817,AcknowledgementofMortage NAME,DOCUMENTNAME36,,Non Mandatory,,Applicant.AcknowledgementofMortageName,,AcknowledgementofMortage Name,loanAccount.loanDocuments.35.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252087,0,1817,Plot Number,LOANPARAMETER49,,Non Mandatory,,loanAccount.plotNumber,,plotNumber,loanParameters.LOANPARAMETER49.value,,,,,,,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252088,0,1817,Property Photo,DOCUMENTID37,,Non Mandatory,,Applicant.PropertyPhoto,,ONEPAGER,loanAccount.loanDocuments.36.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252089,0,1817,Property Photo NAME,DOCUMENTNAME37,,Non Mandatory,,Applicant.PropertyPhotoName,,Property Photo Name,loanAccount.loanDocuments.36.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252090,0,1817,MODTD,DOCUMENTID38,,Non Mandatory,,Applicant.MODTD,,ONEPAGER,loanAccount.loanDocuments.37.documentId,,,,,"LoanInitiation,DocumentUpload",,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252091,0,1817,MODTD NAME,DOCUMENTNAME38,,Non Mandatory,,Applicant.MODTD,,MODTD Name,loanAccount.loanDocuments.37.document,,View Uploads,,,"LoanInitiation,DocumentUpload,ManualApproval",,2025-06-06 18:37:30,2025-06-06 18:37:30,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252092,0,1817,COAPPLICANTCITY,COAPPLICANTCITY,,,,loanAccount.coapplicant.0.mailingDistrict,,COAPPLICANTCITY,customer.mailingDistrict,,,,,,,2025-12-24 12:43:32,2025-12-24 12:43:32,ashley_uat,,,,0.0,,ashley_uat,,,0.0,,Individual Loan Upload v3,1817
252093,0,1817,Coapplicant 1  Aadhar Image,COAPPLICANT2ADDITIONALKYC1IMAGE,,Non Mandatory,,loanAccount.coApplicantDetail.0.basicDetails.aadharImageLink,,Coapplicant 1  Aadhar Image,loanAccount.coapplicant.1.additionalKYCs.0.kyc1ImagePath,,NOMINEE_DETAILS_LEFT,,,,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252094,0,1817,Coapplicant 1  Address Proof Link,COAPPLICANT2ADDRESSPROOFIMAGE,,Non Mandatory,,loanAccount.coApplicantDetail.0.basicDetails.addressProofImageLink,,Coapplicant 1  Address Proof Link,customer.addressProofImageId,,NOMINEE_DETAILS_LEFT,,,,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252095,0,1817,Coapplicant 1  Pan Image,COAPPLICANT2ADDITIONALKYC2IMAGE,,Mandatory,,loanAccount.coApplicantDetail.0.basicDetails.panImageLink,,Coapplicant 1  Pan Image,customer.additionalKYCs.1.kyc1ImagePath,,NOMINEE_DETAILS_LEFT,,,Completed,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252096,0,1817,Coapplicant 1  Pan Type,COAPPLICANT2ADDITIONALKYC2TYPE,,Non Mandatory,,loanAccount.coApplicantDetail.0.basicDetails.panImageName,,Coapplicant 1  Pan Type,customer.additionalKYCs.1.kyc1ProofType,,NOMINEE_DETAILS_LEFT,,,,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252097,0,1817,COAPPLICANT 1 ADDRESSPROOF,COAPPLICANT2ADDRESSPROOF,,Non Mandatory,,loanAccount.coApplicantDetail.0.basicDetails.addressProof,,Coapplicant 1  Address Proof,customer.addressProof,,,,,,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252098,0,1817,COAPPLICANT 1 PERMANENT CITY,COAPPLICANT2CITY,,Non-Mandatory,,loanAccount.coApplicantDetail.0.basicDetails.permanentCity,,CoApplicant 2 City,loanAccount.coapplicant.1.mailingDistrict,,LOAN_COAPPLICANT2,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252099,0,1817,COAPPLICANT 1 PERMANENT STATE,COAPPLICANT2STATE,,Non-Mandatory,,loanAccount.coApplicantDetail.0.basicDetails.permanentState,,COAPPLICANT2STATE,loanAccount.coapplicant.1.state,,LOAN_COAPPLICANT2,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252100,0,1817,COAPPLICANT 2 CUSTOMERID,COAPPLICANT3CUSTOMERID,,Non-Mandatory,,loanAccount.coApplicantDetail.1.CustomerId,,CoApplicant 2 Customer Id,coApp2.oldCustomerId,,LOAN_COAPPLICANT2,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252101,0,1817,COAPPLICANT 2 PERMANENTPINCODE,COAPPLICANT3PINCODE,,Non-Mandatory,,loanAccount.coApplicantDetail.1.basicDetails.permanentPincode,,CoApplicant 2 Pincode,coApplicant3.pincode,,LOAN_COAPPLICANT2,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252102,0,1817,COAPPLICANT1 CUSTOMERID,COAPPLICANT2CUSTOMERID,,Non-Mandatory,,loanAccount.coApplicantDetail.0.CustomerId,,COAPPLICANT1CUSTOMERID,coApp1.oldCustomerId,,LOAN_COAPPLICANT1,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252103,0,1817,COAPPLICANT1 DATEOFBIRTH,COAPPLICANT2DATEOFBIRTH,,Non-Mandatory,,loanAccount.coApplicantDetail.0.basicDetails.dateOfBirth,date,COAPPLICANT1DATEOFBIRTH,coApplicant1.dateOfBirth,,LOAN_COAPPLICANT1,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252104,0,1817,COAPPLICANT1 GENDER,COAPPLICANT2GENDER,,Non-Mandatory,,loanAccount.coApplicantDetail.0.basicDetails.gender,,COAPPLICANT1GENDER,coApplicant1.gender,,LOAN_COAPPLICANT1,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252105,0,1817,COAPPLICANT1 NAME,COAPPLICANT2NAME,,Non-Mandatory,,loanAccount.coApplicantDetail.0.basicDetails.Name,,COAPPLICANT1NAME,customer.firstName,,LOAN_COAPPLICANT1,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252106,0,1817,COAPPLICANT1 PERMANENT PINCODE,COAPPLICANT2PINCODE,,Non-Mandatory,,loanAccount.coApplicantDetail.0.basicDetails.permanentPincode,,COAPPLICANT1PINCODE,coApplicant2.pincode,,LOAN_COAPPLICANT1,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252107,0,1817,COAPPLICANT3CUSTOMERID,COAPPLICANT4CUSTOMERID,,Non-Mandatory,,loanAccount.coApplicantDetail.3.CustomerId,,COAPPLICANT3CUSTOMERID,coApp3.oldCustomerId,,,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252108,0,1817,COAPPLICANT3DATEOFBIRTH,COAPPLICANT4DATEOFBIRTH,,Non-Mandatory,,loanAccount.coApplicantDetail.3.basicDetails.dateOfBirth,date,COAPPLICANT3DATEOFBIRTH,coApp3.dateOfBirth,,,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252109,0,1817,COAPPLICANT3GENDER,COAPPLICANT4GENDER,,Non-Mandatory,,loanAccount.coApplicantDetail.3.basicDetails.gender,,COAPPLICANT3GENDER,coApp3.gender,,,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252110,0,1817,COAPPLICANT3NAME,COAPPLICANT4NAME,,Non-Mandatory,,loanAccount.coApplicantDetail.3.basicDetails.Name,,COAPPLICANT3NAME,customer.firstName,,,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252111,0,1817,COAPPLICANT3PINCODE,COAPPLICANT4PINCODE,,Non-Mandatory,,loanAccount.coApplicantDetail.3.basicDetails.permanentPincode,,COAPPLICANT3PINCODE,coApplicant4.pincode,,,,,ALL,,2025-05-31 00:16:09,2025-08-21 19:21:13,Backend,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252112,0,1817,CoApplicant 2 Address1,COAPPLICANT2BUSINESSADDRESS1,,Non Mandatory,,loanAccount.coapplicant.1.coapplicantAddress1,,CoApplicant Address1,customer.doorNo,,COAPPLICANT_ADDRESS_DETAILS_LEFT,,,,,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252113,0,1817,CoApplicant 2 Address2,COAPPLICANT2BUSINESSADDRESS2,,Non Mandatory,,loanAccount.coapplicant.1.coapplicantAddress2,,CoApplicant Address2,customer.locality,,COAPPLICANT_ADDRESS_DETAILS_LEFT,,,,,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
252114,0,1817,CoApplicant 2 Address3,COAPPLICANT2BUSINESSADDRESS3,,Non Mandatory,,loanAccount.coapplicant.1.coapplicantAddress3,,CoApplicant Address3,customer.villageName,,COAPPLICANT_ADDRESS_DETAILS_LEFT,,,,,2025-06-06 18:37:29,2025-06-06 18:37:29,JillS,,,,0.0,,JillS,,,0.0,,Individual Loan Upload v3,1817
